INDEX,GENERAL,CHOOSE,SPIN,总押注,rtp,rtp_check,base_rtp,base_ways_rtp,free_rtp,free_ways_rtp,总赢钱,Ways赢钱,BaseWays,FreeWays,Hit,Hit率,>5x,>10x,>20x,>50x,>100x,>1000x,触发Free,Free频率,Free次数,FreeSpin,Free重触发,Free平均次数,Free平均倍,main_win_times,main_win_rate,free_win_times,free_win_rate,ok,错误,status,FREE_GENERAL,连消0次,连消1次,连消2次,连消3次,连消4次,连消5次,连消6次,连消7次,连消8次,连消9次,连消10+次,base_main_cascade_counts_rtp
17,1,5,1000000,10000000000,49.63299705,49.63299705,0.0,0.0,49.63299705,49.63299705,496329970500,496329970500,0,496329970500,925959,0.925959,788542,680007,527118,293103,141881,148,1000000,1.0,10570812,10570812,9870,10.570812,49.63299705,0,0.0,2960993,0.2801102696746475,True,,"{""base"": {""free"": 1000000, ""main_cascade_counts"": [1000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""spin"": 1000000, ""ways"": [0, 0]}, ""bet"": 10000000000, ""free"": {""free"": 9870, ""spin"": 10570812, ""ways"": [2960993, 496329970500]}, ""free_times"": 10570812, ""gt_1000x"": 148, ""gt_100x"": 141881, ""gt_10x"": 680007, ""gt_20x"": 527118, ""gt_50x"": 293103, ""gt_5x"": 788542, ""hit"": 925959, ""wins"": 496329970500}",1|2|3|4,1000000,0,0,0,0,0,0,0,0,0,0,0.0
0,1,1,1000000,10000000000,0.9848883902000001,0.98486735,0.6532098402000001,0.6531888,0.33167855,0.33167855,9848673500,9848673500,6531888000,3316785500,296085,0.296085,33348,16396,8230,3283,1034,0,4878,0.004878,127920,127920,452,26.223862238622385,67.99478269782698,292539,0.292539,40846,0.3193089430894309,True,,"{""base"": {""free"": 4878, ""main_cascade_counts"": [707461, 210402, 58438, 16787, 4958, 1371, 413, 118, 35, 14, 3], ""spin"": 1000000, ""ways"": [292539, 6531888000]}, ""bet"": 10000000000, ""free"": {""free"": 452, ""spin"": 127920, ""ways"": [40846, 3316785500]}, ""free_times"": 127920, ""gt_1000x"": 0, ""gt_100x"": 1034, ""gt_10x"": 16396, ""gt_20x"": 8230, ""gt_50x"": 3283, ""gt_5x"": 33348, ""hit"": 296085, ""wins"": 9848673500}",1,707461,210402,58438,16787,4958,1371,413,118,35,14,3,2.10402e-05
0,1,2,1000000,10000000000,0.9906946288999999,0.9906736,0.6566904289,0.6566694,0.3340042,0.3340042,9906736000,9906736000,6566694000,3340042000,296517,0.296517,33645,16200,7594,2867,1101,1,4847,0.004847,61260,61260,258,12.638745615844853,68.90946977511864,293089,0.293089,19971,0.3260039177277179,True,,"{""base"": {""free"": 4847, ""main_cascade_counts"": [706911, 210289, 58422, 17389, 5051, 1412, 380, 103, 33, 7, 3], ""spin"": 1000000, ""ways"": [293089, 6566694000]}, ""bet"": 10000000000, ""free"": {""free"": 258, ""spin"": 61260, ""ways"": [19971, 3340042000]}, ""free_times"": 61260, ""gt_1000x"": 1, ""gt_100x"": 1101, ""gt_10x"": 16200, ""gt_20x"": 7594, ""gt_50x"": 2867, ""gt_5x"": 33645, ""hit"": 296517, ""wins"": 9906736000}",2,706911,210289,58422,17389,5051,1412,380,103,33,7,3,2.10289e-05
0,1,3,1000000,10000000000,0.9748087799999999,0.97478775,0.6516252299999999,0.6516042,0.32318355,0.32318355,9747877500,9747877500,6516042000,3231835500,296276,0.296276,33088,15691,7111,2572,1100,1,4854,0.004854,40440,40440,201,8.331273176761433,66.5808714462299,292929,0.292929,12809,0.3167408506429278,True,,"{""base"": {""free"": 4854, ""main_cascade_counts"": [707071, 210300, 58563, 17166, 4921, 1436, 397, 108, 29, 6, 3], ""spin"": 1000000, ""ways"": [292929, 6516042000]}, ""bet"": 10000000000, ""free"": {""free"": 201, ""spin"": 40440, ""ways"": [12809, 3231835500]}, ""free_times"": 40440, ""gt_1000x"": 1, ""gt_100x"": 1100, ""gt_10x"": 15691, ""gt_20x"": 7111, ""gt_50x"": 2572, ""gt_5x"": 33088, ""hit"": 296276, ""wins"": 9747877500}",3,707071,210300,58563,17166,4921,1436,397,108,29,6,3,2.103e-05
0,1,4,1000000,10000000000,0.9671025032,0.9670815,0.6566353032,0.6566143,0.3104672,0.3104672,9670815000,9670815000,6566143000,3104672000,295730,0.29573,32929,15458,6870,2454,1084,0,4894,0.004894,30144,30144,130,6.159378831221904,63.43833265222722,292606,0.292606,9526,0.31601645435244163,True,,"{""base"": {""free"": 4894, ""main_cascade_counts"": [707394, 210032, 58487, 17122, 5002, 1413, 380, 121, 31, 13, 5], ""spin"": 1000000, ""ways"": [292606, 6566143000]}, ""bet"": 10000000000, ""free"": {""free"": 130, ""spin"": 30144, ""ways"": [9526, 3104672000]}, ""free_times"": 30144, ""gt_1000x"": 0, ""gt_100x"": 1084, ""gt_10x"": 15458, ""gt_20x"": 6870, ""gt_50x"": 2454, ""gt_5x"": 32929, ""hit"": 295730, ""wins"": 9670815000}",4,707394,210032,58487,17122,5002,1413,380,121,31,13,5,2.10032e-05
0,1,5,1000000,10000000000,1.0033886921,1.00336765,0.6613977920999999,0.66137675,0.3419909,0.3419909,10033676500,10033676500,6613767500,3419909000,296476,0.296476,33213,15789,7056,2430,1159,2,4956,0.004956,56026,56026,252,11.304681194511703,69.00542776432607,293074,0.293074,18068,0.322493128190483,True,,"{""base"": {""free"": 4956, ""main_cascade_counts"": [706926, 210421, 58292, 17248, 5039, 1493, 421, 115, 29, 14, 2], ""spin"": 1000000, ""ways"": [293074, 6613767500]}, ""bet"": 10000000000, ""free"": {""free"": 252, ""spin"": 56026, ""ways"": [18068, 3419909000]}, ""free_times"": 56026, ""gt_1000x"": 2, ""gt_100x"": 1159, ""gt_10x"": 15789, ""gt_20x"": 7056, ""gt_50x"": 2430, ""gt_5x"": 33213, ""hit"": 296476, ""wins"": 10033676500}",1|2|3|4,706926,210421,58292,17248,5039,1493,421,115,29,14,2,2.10421e-05
4,1,1,1000000,10000000000,0.9915560971000001,0.9915351,0.6561520471000001,0.65613105,0.33540405,0.33540405,9915351000,9915351000,6561310500,3354040500,296541,0.296541,33706,16456,8098,3323,1101,0,4867,0.004867,127488,127488,445,26.194370248613108,68.91392027943292,293062,0.293062,40727,0.3194575175702811,True,,"{""base"": {""free"": 4867, ""main_cascade_counts"": [706938, 209971, 58882, 17296, 4994, 1372, 401, 109, 27, 8, 2], ""spin"": 1000000, ""ways"": [293062, 6561310500]}, ""bet"": 10000000000, ""free"": {""free"": 445, ""spin"": 127488, ""ways"": [40727, 3354040500]}, ""free_times"": 127488, ""gt_1000x"": 0, ""gt_100x"": 1101, ""gt_10x"": 16456, ""gt_20x"": 8098, ""gt_50x"": 3323, ""gt_5x"": 33706, ""hit"": 296541, ""wins"": 9915351000}",1,706938,209971,58882,17296,4994,1372,401,109,27,8,2,2.09971e-05
4,1,2,1000000,10000000000,0.9949756218,0.9949546,0.6580501218,0.6580291,0.3369255,0.3369255,9949546000,9949546000,6580291000,3369255000,296358,0.296358,33649,16218,7709,2929,1162,0,4887,0.004887,61764,61764,260,12.638428483732351,68.94321669736034,292885,0.292885,20046,0.3245579949485137,True,,"{""base"": {""free"": 4887, ""main_cascade_counts"": [707115, 210218, 58615, 17121, 4918, 1463, 385, 117, 31, 14, 3], ""spin"": 1000000, ""ways"": [292885, 6580291000]}, ""bet"": 10000000000, ""free"": {""free"": 260, ""spin"": 61764, ""ways"": [20046, 3369255000]}, ""free_times"": 61764, ""gt_1000x"": 0, ""gt_100x"": 1162, ""gt_10x"": 16218, ""gt_20x"": 7709, ""gt_50x"": 2929, ""gt_5x"": 33649, ""hit"": 296358, ""wins"": 9949546000}",2,707115,210218,58615,17121,4918,1463,385,117,31,14,3,2.10218e-05
4,1,3,1000000,10000000000,0.9886791962000001,0.98865805,0.6608978462,0.6608767,0.32778135,0.32778135,9886580500,9886580500,6608767000,3277813500,297402,0.297402,33356,15844,7350,2793,1098,0,4937,0.004937,40864,40864,171,8.277091351022888,66.39281952602796,293982,0.293982,13013,0.31844655442443226,True,,"{""base"": {""free"": 4937, ""main_cascade_counts"": [706018, 211462, 58329, 17178, 5042, 1410, 383, 135, 37, 5, 1], ""spin"": 1000000, ""ways"": [293982, 6608767000]}, ""bet"": 10000000000, ""free"": {""free"": 171, ""spin"": 40864, ""ways"": [13013, 3277813500]}, ""free_times"": 40864, ""gt_1000x"": 0, ""gt_100x"": 1098, ""gt_10x"": 15844, ""gt_20x"": 7350, ""gt_50x"": 2793, ""gt_5x"": 33356, ""hit"": 297402, ""wins"": 9886580500}",3,706018,211462,58329,17178,5042,1410,383,135,37,5,1,2.11462e-05
4,1,4,1000000,10000000000,0.9822444973,0.98222345,0.6548998973,0.65487885,0.3273446,0.3273446,9822234500,9822234500,6548788500,3273446000,296204,0.296204,32879,15384,6869,2489,1113,1,4904,0.004904,30276,30276,142,6.17373572593801,66.75053017944535,293038,0.293038,9513,0.3142092746730083,True,,"{""base"": {""free"": 4904, ""main_cascade_counts"": [706962, 210473, 58653, 17007, 4929, 1417, 387, 123, 34, 12, 3], ""spin"": 1000000, ""ways"": [293038, 6548788500]}, ""bet"": 10000000000, ""free"": {""free"": 142, ""spin"": 30276, ""ways"": [9513, 3273446000]}, ""free_times"": 30276, ""gt_1000x"": 1, ""gt_100x"": 1113, ""gt_10x"": 15384, ""gt_20x"": 6869, ""gt_50x"": 2489, ""gt_5x"": 32879, ""hit"": 296204, ""wins"": 9822234500}",4,706962,210473,58653,17007,4929,1417,387,123,34,12,3,2.10473e-05
4,1,5,1000000,10000000000,0.972249114,0.9722281,0.651715264,0.65169425,0.32053385,0.32053385,9722281000,9722281000,6516942500,3205338500,295669,0.295669,32951,15455,6873,2409,1110,3,4934,0.004934,54718,54718,229,11.089987839481152,64.96429874341305,292310,0.29231,17528,0.32033334551701453,True,,"{""base"": {""free"": 4934, ""main_cascade_counts"": [707690, 210140, 58438, 16739, 5002, 1449, 394, 103, 31, 12, 2], ""spin"": 1000000, ""ways"": [292310, 6516942500]}, ""bet"": 10000000000, ""free"": {""free"": 229, ""spin"": 54718, ""ways"": [17528, 3205338500]}, ""free_times"": 54718, ""gt_1000x"": 3, ""gt_100x"": 1110, ""gt_10x"": 15455, ""gt_20x"": 6873, ""gt_50x"": 2409, ""gt_5x"": 32951, ""hit"": 295669, ""wins"": 9722281000}",1|2|3|4,707690,210140,58438,16739,5002,1449,394,103,31,12,2,2.1014e-05
8,1,1,1000000,10000000000,50.5687979823,50.568708,0.5526585323000001,0.55256855,50.01613945,50.01613945,505687080000,505687080000,5525685500,500161394500,1000000,1.0,986696,948303,815155,391493,96154,0,1000000,1.0,24579000,24579000,24125,24.579,50.01613945,1000000,1.0,6924651,0.28173037959233493,True,,"{""base"": {""free"": 1000000, ""main_cascade_counts"": [0, 899823, 86784, 12215, 957, 198, 22, 1, 0, 0, 0], ""spin"": 1000000, ""ways"": [1000000, 5525685500]}, ""bet"": 10000000000, ""free"": {""free"": 24125, ""spin"": 24579000, ""ways"": [6924651, 500161394500]}, ""free_times"": 24579000, ""gt_1000x"": 0, ""gt_100x"": 96154, ""gt_10x"": 948303, ""gt_20x"": 815155, ""gt_50x"": 391493, ""gt_5x"": 986696, ""hit"": 1000000, ""wins"": 505687080000}",1,0,899823,86784,12215,957,198,22,1,0,0,0,8.99823e-05
8,1,2,1000000,10000000000,50.6465942152,50.6465043,0.5532238152,0.5531339,50.0933704,50.0933704,506465043000,506465043000,5531339000,500933704000,1000000,1.0,920134,837490,675094,351154,133057,9,1000000,1.0,12131136,12131136,10928,12.131136,50.093370400000005,1000000,1.0,3421581,0.28204951292277985,True,,"{""base"": {""free"": 1000000, ""main_cascade_counts"": [0, 899152, 87336, 12350, 933, 208, 21, 0, 0, 0, 0], ""spin"": 1000000, ""ways"": [1000000, 5531339000]}, ""bet"": 10000000000, ""free"": {""free"": 10928, ""spin"": 12131136, ""ways"": [3421581, 500933704000]}, ""free_times"": 12131136, ""gt_1000x"": 9, ""gt_100x"": 133057, ""gt_10x"": 837490, ""gt_20x"": 675094, ""gt_50x"": 351154, ""gt_5x"": 920134, ""hit"": 1000000, ""wins"": 506465043000}",2,0,899152,87336,12350,933,208,21,0,0,0,0,8.99152e-05
8,1,3,1000000,10000000000,50.5582519761,50.55816205,0.5540449761,0.55395505,50.004207,50.004207,505581620500,505581620500,5539550500,500042070000,1000000,1.0,839829,745358,589346,322675,144103,45,1000000,1.0,8059848,8059848,7481,8.059848,50.004207,1000000,1.0,2237512,0.277612183257054,True,,"{""base"": {""free"": 1000000, ""main_cascade_counts"": [0, 899261, 87284, 12219, 1008, 207, 19, 2, 0, 0, 0], ""spin"": 1000000, ""ways"": [1000000, 5539550500]}, ""bet"": 10000000000, ""free"": {""free"": 7481, ""spin"": 8059848, ""ways"": [2237512, 500042070000]}, ""free_times"": 8059848, ""gt_1000x"": 45, ""gt_100x"": 144103, ""gt_10x"": 745358, ""gt_20x"": 589346, ""gt_50x"": 322675, ""gt_5x"": 839829, ""hit"": 1000000, ""wins"": 505581620500}",3,0,899261,87284,12219,1008,207,19,2,0,0,0,8.99261e-05
8,1,4,1000000,10000000000,50.5107064421,50.5106165,0.5560538421,0.5559639,49.9546526,49.9546526,505106165000,505106165000,5559639000,499546526000,1000000,1.0,770410,678069,534393,301269,146093,171,1000000,1.0,6033066,6033066,5511,6.033066,49.9546526,1000000,1.0,1671838,0.2771124996809251,True,,"{""base"": {""free"": 1000000, ""main_cascade_counts"": [0, 899421, 87004, 12322, 1020, 213, 18, 2, 0, 0, 0], ""spin"": 1000000, ""ways"": [1000000, 5559639000]}, ""bet"": 10000000000, ""free"": {""free"": 5511, ""spin"": 6033066, ""ways"": [1671838, 499546526000]}, ""free_times"": 6033066, ""gt_1000x"": 171, ""gt_100x"": 146093, ""gt_10x"": 678069, ""gt_20x"": 534393, ""gt_50x"": 301269, ""gt_5x"": 770410, ""hit"": 1000000, ""wins"": 505106165000}",4,0,899421,87004,12322,1020,213,18,2,0,0,0,8.99421e-05
8,1,5,1000000,10000000000,50.2085226092,50.20843265,0.5534942592,0.5534043,49.65502835,49.65502835,502084326500,502084326500,5534043000,496550283500,1000000,1.0,803139,691939,534770,296084,142863,120,1000000,1.0,10565644,10565644,10019,10.565644,49.65502835,1000000,1.0,2960904,0.2802388571865567,True,,"{""base"": {""free"": 1000000, ""main_cascade_counts"": [0, 899592, 86976, 12199, 1016, 197, 18, 2, 0, 0, 0], ""spin"": 1000000, ""ways"": [1000000, 5534043000]}, ""bet"": 10000000000, ""free"": {""free"": 10019, ""spin"": 10565644, ""ways"": [2960904, 496550283500]}, ""free_times"": 10565644, ""gt_1000x"": 120, ""gt_100x"": 142863, ""gt_10x"": 691939, ""gt_20x"": 534770, ""gt_50x"": 296084, ""gt_5x"": 803139, ""hit"": 1000000, ""wins"": 502084326500}",1|2|3|4,0,899592,86976,12199,1016,197,18,2,0,0,0,8.99592e-05
12,1,1,1000000,10000000000,0.4199311337,0.4199103,0.4199311337,0.4199103,0.0,0.0,4199103000,4199103000,4199103000,0,263590,0.26359,14416,4393,1223,190,46,0,0,0.0,0,0,0,0,0,263590,0.26359,0,0,True,,"{""base"": {""free"": 0, ""main_cascade_counts"": [736410, 208337, 44221, 8887, 1700, 340, 80, 18, 4, 1, 2], ""spin"": 1000000, ""ways"": [263590, 4199103000]}, ""bet"": 10000000000, ""free"": {""free"": 0, ""spin"": 0, ""ways"": [0, 0]}, ""free_times"": 0, ""gt_1000x"": 0, ""gt_100x"": 46, ""gt_10x"": 4393, ""gt_20x"": 1223, ""gt_50x"": 190, ""gt_5x"": 14416, ""hit"": 263590, ""wins"": 4199103000}",1,736410,208337,44221,8887,1700,340,80,18,4,1,2,2.08337e-05
12,1,2,1000000,10000000000,0.41612356440000003,0.41610265,0.41612356440000003,0.41610265,0.0,0.0,4161026500,4161026500,4161026500,0,264137,0.264137,14150,4253,1175,169,41,0,0,0.0,0,0,0,0,0,264137,0.264137,0,0,True,,"{""base"": {""free"": 0, ""main_cascade_counts"": [735863, 209144, 44036, 8808, 1674, 378, 79, 14, 3, 1, 0], ""spin"": 1000000, ""ways"": [264137, 4161026500]}, ""bet"": 10000000000, ""free"": {""free"": 0, ""spin"": 0, ""ways"": [0, 0]}, ""free_times"": 0, ""gt_1000x"": 0, ""gt_100x"": 41, ""gt_10x"": 4253, ""gt_20x"": 1175, ""gt_50x"": 169, ""gt_5x"": 14150, ""hit"": 264137, ""wins"": 4161026500}",2,735863,209144,44036,8808,1674,378,79,14,3,1,0,2.09144e-05
12,1,3,1000000,10000000000,0.4145757511,0.41455485,0.4145757511,0.41455485,0.0,0.0,4145548500,4145548500,4145548500,0,263805,0.263805,14127,4306,1182,176,34,0,0,0.0,0,0,0,0,0,263805,0.263805,0,0,True,,"{""base"": {""free"": 0, ""main_cascade_counts"": [736195, 209011, 43860, 8816, 1711, 327, 59, 19, 1, 1, 0], ""spin"": 1000000, ""ways"": [263805, 4145548500]}, ""bet"": 10000000000, ""free"": {""free"": 0, ""spin"": 0, ""ways"": [0, 0]}, ""free_times"": 0, ""gt_1000x"": 0, ""gt_100x"": 34, ""gt_10x"": 4306, ""gt_20x"": 1182, ""gt_50x"": 176, ""gt_5x"": 14127, ""hit"": 263805, ""wins"": 4145548500}",3,736195,209011,43860,8816,1711,327,59,19,1,1,0,2.09011e-05
12,1,4,1000000,10000000000,0.4188769027,0.4188561,0.4188769027,0.4188561,0.0,0.0,4188561000,4188561000,4188561000,0,263199,0.263199,14170,4387,1206,220,53,0,0,0.0,0,0,0,0,0,263199,0.263199,0,0,True,,"{""base"": {""free"": 0, ""main_cascade_counts"": [736801, 208027, 44188, 8805, 1723, 356, 79, 18, 2, 1, 0], ""spin"": 1000000, ""ways"": [263199, 4188561000]}, ""bet"": 10000000000, ""free"": {""free"": 0, ""spin"": 0, ""ways"": [0, 0]}, ""free_times"": 0, ""gt_1000x"": 0, ""gt_100x"": 53, ""gt_10x"": 4387, ""gt_20x"": 1206, ""gt_50x"": 220, ""gt_5x"": 14170, ""hit"": 263199, ""wins"": 4188561000}",4,736801,208027,44188,8805,1723,356,79,18,2,1,0,2.08027e-05
12,1,5,1000000,10000000000,0.4145892109,0.41456845,0.4145892109,0.41456845,0.0,0.0,4145684500,4145684500,4145684500,0,262346,0.262346,14208,4341,1162,180,41,0,0,0.0,0,0,0,0,0,262346,0.262346,0,0,True,,"{""base"": {""free"": 0, ""main_cascade_counts"": [737654, 207609, 43924, 8716, 1649, 337, 85, 18, 6, 2, 0], ""spin"": 1000000, ""ways"": [262346, 4145684500]}, ""bet"": 10000000000, ""free"": {""free"": 0, ""spin"": 0, ""ways"": [0, 0]}, ""free_times"": 0, ""gt_1000x"": 0, ""gt_100x"": 41, ""gt_10x"": 4341, ""gt_20x"": 1162, ""gt_50x"": 180, ""gt_5x"": 14208, ""hit"": 262346, ""wins"": 4145684500}",random_multiplier,737654,207609,43924,8716,1649,337,85,18,6,2,0,2.07609e-05
13,1,1,1000000,10000000000,1.5564872456,1.55646385,1.0484583456,1.04843495,0.5080289,0.5080289,15564638500,15564638500,10484349500,5080289000,340542,0.340542,52575,27166,13559,5555,2073,0,6544,0.006544,178032,178032,874,27.205378973105134,77.63277811735942,337396,0.337396,56244,0.3159207333513076,True,,"{""base"": {""free"": 6544, ""main_cascade_counts"": [662604, 233956, 72206, 22289, 6352, 1858, 523, 139, 54, 14, 5], ""spin"": 1000000, ""ways"": [337396, 10484349500]}, ""bet"": 10000000000, ""free"": {""free"": 874, ""spin"": 178032, ""ways"": [56244, 5080289000]}, ""free_times"": 178032, ""gt_1000x"": 0, ""gt_100x"": 2073, ""gt_10x"": 27166, ""gt_20x"": 13559, ""gt_50x"": 5555, ""gt_5x"": 52575, ""hit"": 340542, ""wins"": 15564638500}",1,662604,233956,72206,22289,6352,1858,523,139,54,14,5,2.33956e-05
13,1,2,1000000,10000000000,1.5597963012,1.559773,1.0486502011999999,1.0486269,0.5111461,0.5111461,15597730000,15597730000,10486269000,5111461000,339277,0.339277,52863,27197,13080,4945,2059,0,6700,0.0067,85476,85476,423,12.757611940298508,76.29046268656715,336105,0.336105,27336,0.3198090692124105,True,,"{""base"": {""free"": 6700, ""main_cascade_counts"": [663895, 233012, 71489, 22336, 6652, 1905, 495, 143, 55, 17, 1], ""spin"": 1000000, ""ways"": [336105, 10486269000]}, ""bet"": 10000000000, ""free"": {""free"": 423, ""spin"": 85476, ""ways"": [27336, 5111461000]}, ""free_times"": 85476, ""gt_1000x"": 0, ""gt_100x"": 2059, ""gt_10x"": 27197, ""gt_20x"": 13080, ""gt_50x"": 4945, ""gt_5x"": 52863, ""hit"": 339277, ""wins"": 15597730000}",2,663895,233012,71489,22336,6652,1905,495,143,55,17,1,2.33012e-05
13,1,3,1000000,10000000000,1.5775787825,1.5775554,1.0530641825,1.0530408,0.5245146,0.5245146,15775554000,15775554000,10530408000,5245146000,340085,0.340085,52415,26781,12590,4692,2087,1,6759,0.006759,56264,56264,274,8.324308329634562,77.60239680426099,337040,0.33704,17925,0.3185873738091853,True,,"{""base"": {""free"": 6759, ""main_cascade_counts"": [662960, 233825, 71803, 22132, 6680, 1859, 536, 147, 36, 17, 5], ""spin"": 1000000, ""ways"": [337040, 10530408000]}, ""bet"": 10000000000, ""free"": {""free"": 274, ""spin"": 56264, ""ways"": [17925, 5245146000]}, ""free_times"": 56264, ""gt_1000x"": 1, ""gt_100x"": 2087, ""gt_10x"": 26781, ""gt_20x"": 12590, ""gt_50x"": 4692, ""gt_5x"": 52415, ""hit"": 340085, ""wins"": 15775554000}",3,662960,233825,71803,22132,6680,1859,536,147,36,17,5,2.33825e-05
13,1,4,1000000,10000000000,1.5676879423,1.56766465,1.0458261423000001,1.04580285,0.5218618,0.5218618,15676646500,15676646500,10458028500,5218618000,339192,0.339192,52147,26219,12108,4349,1957,4,6702,0.006702,41436,41436,204,6.182632050134289,77.8665771411519,336357,0.336357,13106,0.31629500917076936,True,,"{""base"": {""free"": 6702, ""main_cascade_counts"": [663643, 232923, 71861, 22317, 6666, 1830, 537, 151, 60, 8, 4], ""spin"": 1000000, ""ways"": [336357, 10458028500]}, ""bet"": 10000000000, ""free"": {""free"": 204, ""spin"": 41436, ""ways"": [13106, 5218618000]}, ""free_times"": 41436, ""gt_1000x"": 4, ""gt_100x"": 1957, ""gt_10x"": 26219, ""gt_20x"": 12108, ""gt_50x"": 4349, ""gt_5x"": 52147, ""hit"": 339192, ""wins"": 15676646500}",4,663643,232923,71861,22317,6666,1830,537,151,60,8,4,2.32923e-05
13,1,5,1000000,10000000000,1.5560362981,1.5560129,1.0518973981,1.051874,0.5041389,0.5041389,15560129000,15560129000,10518740000,5041389000,340490,0.34049,52488,26374,12066,4118,1856,6,6627,0.006627,73784,73784,340,11.13384638599668,76.07347215934813,337455,0.337455,23375,0.31680310094329395,True,,"{""base"": {""free"": 6627, ""main_cascade_counts"": [662545, 233981, 72067, 22180, 6611, 1850, 525, 174, 49, 15, 3], ""spin"": 1000000, ""ways"": [337455, 10518740000]}, ""bet"": 10000000000, ""free"": {""free"": 340, ""spin"": 73784, ""ways"": [23375, 5041389000]}, ""free_times"": 73784, ""gt_1000x"": 6, ""gt_100x"": 1856, ""gt_10x"": 26374, ""gt_20x"": 12066, ""gt_50x"": 4118, ""gt_5x"": 52488, ""hit"": 340490, ""wins"": 15560129000}",1|2|3|4,662545,233981,72067,22180,6611,1850,525,174,49,15,3,2.33981e-05
17,1,1,1000000,10000000000,50.11589575,50.11589575,0.0,0.0,50.11589575,50.11589575,501158957500,501158957500,0,501158957500,999677,0.999677,984318,943516,807541,387466,94973,0,1000000,1.0,24586704,24586704,24446,24.586704,50.11589575,0,0.0,6929815,0.2818521343893838,True,,"{""base"": {""free"": 1000000, ""main_cascade_counts"": [1000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""spin"": 1000000, ""ways"": [0, 0]}, ""bet"": 10000000000, ""free"": {""free"": 24446, ""spin"": 24586704, ""ways"": [6929815, 501158957500]}, ""free_times"": 24586704, ""gt_1000x"": 0, ""gt_100x"": 94973, ""gt_10x"": 943516, ""gt_20x"": 807541, ""gt_50x"": 387466, ""gt_5x"": 984318, ""hit"": 999677, ""wins"": 501158957500}",1,1000000,0,0,0,0,0,0,0,0,0,0,0.0
17,1,2,1000000,10000000000,50.2356032,50.2356032,0.0,0.0,50.2356032,50.2356032,502356032000,502356032000,0,502356032000,981593,0.981593,911644,827967,666869,347850,132562,8,1000000,1.0,12131160,12131160,10930,12.13116,50.2356032,0,0.0,3420483,0.28195844420484106,True,,"{""base"": {""free"": 1000000, ""main_cascade_counts"": [1000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""spin"": 1000000, ""ways"": [0, 0]}, ""bet"": 10000000000, ""free"": {""free"": 10930, ""spin"": 12131160, ""ways"": [3420483, 502356032000]}, ""free_times"": 12131160, ""gt_1000x"": 8, ""gt_100x"": 132562, ""gt_10x"": 827967, ""gt_20x"": 666869, ""gt_50x"": 347850, ""gt_5x"": 911644, ""hit"": 981593, ""wins"": 502356032000}",2,1000000,0,0,0,0,0,0,0,0,0,0,0.0
17,1,3,1000000,10000000000,50.0504211,50.0504211,0.0,0.0,50.0504211,50.0504211,500504211000,500504211000,0,500504211000,926163,0.926163,830055,735431,582461,319630,143283,49,1000000,1.0,8059328,8059328,7416,8.059328,50.0504211,0,0.0,2235679,0.2774026568964559,True,,"{""base"": {""free"": 1000000, ""main_cascade_counts"": [1000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""spin"": 1000000, ""ways"": [0, 0]}, ""bet"": 10000000000, ""free"": {""free"": 7416, ""spin"": 8059328, ""ways"": [2235679, 500504211000]}, ""free_times"": 8059328, ""gt_1000x"": 49, ""gt_100x"": 143283, ""gt_10x"": 735431, ""gt_20x"": 582461, ""gt_50x"": 319630, ""gt_5x"": 830055, ""hit"": 926163, ""wins"": 500504211000}",3,1000000,0,0,0,0,0,0,0,0,0,0,0.0
17,1,4,1000000,10000000000,49.8901226,49.8901226,0.0,0.0,49.8901226,49.8901226,498901226000,498901226000,0,498901226000,858288,0.858288,758497,666465,526661,298361,145361,137,1000000,1.0,6034572,6034572,5762,6.034572,49.890122600000005,0,0.0,1674309,0.27745281686919965,True,,"{""base"": {""free"": 1000000, ""main_cascade_counts"": [1000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""spin"": 1000000, ""ways"": [0, 0]}, ""bet"": 10000000000, ""free"": {""free"": 5762, ""spin"": 6034572, ""ways"": [1674309, 498901226000]}, ""free_times"": 6034572, ""gt_1000x"": 137, ""gt_100x"": 145361, ""gt_10x"": 666465, ""gt_20x"": 526661, ""gt_50x"": 298361, ""gt_5x"": 758497, ""hit"": 858288, ""wins"": 498901226000}",4,1000000,0,0,0,0,0,0,0,0,0,0,0.0
17,1,5,1000000,10000000000,49.5424913,49.5424913,0.0,0.0,49.5424913,49.5424913,495424913000,495424913000,0,495424913000,925464,0.925464,787963,679164,526296,292411,141431,154,1000000,1.0,10553762,10553762,9889,10.553762,49.5424913,0,0.0,2956257,0.2801140484312608,True,,"{""base"": {""free"": 1000000, ""main_cascade_counts"": [1000000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""spin"": 1000000, ""ways"": [0, 0]}, ""bet"": 10000000000, ""free"": {""free"": 9889, ""spin"": 10553762, ""ways"": [2956257, 495424913000]}, ""free_times"": 10553762, ""gt_1000x"": 154, ""gt_100x"": 141431, ""gt_10x"": 679164, ""gt_20x"": 526296, ""gt_50x"": 292411, ""gt_5x"": 787963, ""hit"": 925464, ""wins"": 495424913000}",1|2|3|4,1000000,0,0,0,0,0,0,0,0,0,0,0.0
